customer_id,gender,age,senior_citizen,married,tenure_in_months,contract,payment_method,monthly_charge,total_charges,satisfaction_score,churn_label
0404-SWRVG,Male,21,No,No,3,Month-to-Month,Bank Withdrawal,74.4,229.55,1,Yes
6207-WIOLX,Female,27,No,Yes,25,Month-to-Month,Credit Card,58.6,1502.65,1,Yes
3091-FYHKI,Male,64,No,No,1,Month-to-Month,Bank Withdrawal,35.45,35.45,3,Yes
2372-HWUHI,Male,45,No,No,2,Month-to-Month,Bank Withdrawal,44.35,81.25,3,Yes
4080-OGPJL,Female,53,No,No,8,Month-to-Month,Bank Withdrawal,71.15,563.65,1,Yes
2135-RXIHG,Male,63,No,No,1,Month-to-Month,Bank Withdrawal,45.65,45.65,1,Yes
3874-EQOEP,Male,32,No,No,7,Month-to-Month,Credit Card,95.0,655.5,1,Yes
0867-MKZVY,Female,26,No,Yes,20,Month-to-Month,Bank Withdrawal,82.4,1592.35,1,Yes
3376-BMGFE,Female,42,No,No,4,Month-to-Month,Bank Withdrawal,70.9,273.0,1,Yes
1875-QIVME,Female,26,No,Yes,2,Month-to-Month,Bank Withdrawal,104.4,242.8,3,Yes
0691-JVSYA,Female,24,No,Yes,53,One Year,Bank Withdrawal,94.85,5000.2,1,Yes
6317-YPKDH,Female,54,No,No,1,Month-to-Month,Bank Withdrawal,29.95,29.95,1,Yes
9367-WXLCH,Male,51,No,No,8,Month-to-Month,Bank Withdrawal,84.5,662.65,2,Yes
1918-ZBFQJ,Female,48,No,No,13,Month-to-Month,Bank Withdrawal,79.25,1111.65,1,Yes
1024-GUALD,Female,29,No,Yes,1,Month-to-Month,Bank Withdrawal,24.8,24.8,1,Yes
2472-OVKUP,Male,39,No,Yes,6,Month-to-Month,Bank Withdrawal,91.0,531.0,2,Yes
1285-OKIPP,Male,62,No,No,1,Month-to-Month,Bank Withdrawal,79.9,79.9,2,Yes
7825-ECJRF,Female,43,No,No,19,Month-to-Month,Bank Withdrawal,106.6,1934.45,1,Yes
7841-TZDMQ,Male,19,No,No,2,Month-to-Month,Credit Card,46.0,84.5,3,Yes
9408-SSNVZ,Female,39,No,No,4,Month-to-Month,Bank Withdrawal,70.15,268.35,2,Yes
0742-MOABM,Male,50,No,Yes,4,Month-to-Month,Credit Card,50.05,179.35,2,Yes
2232-DMLXU,Female,22,No,Yes,1,Month-to-Month,Credit Card,55.2,55.2,2,Yes
8937-RDTHP,Male,40,No,No,1,Month-to-Month,Credit Card,84.6,84.6,2,Yes
1251-KRREG,Male,22,No,No,2,Month-to-Month,Credit Card,54.4,114.1,3,Yes
0322-YINQP,Male,37,No,No,1,Month-to-Month,Credit Card,48.55,48.55,1,Yes
4629-NRXKX,Female,47,No,Yes,2,Month-to-Month,Bank Withdrawal,70.4,147.15,1,Yes
4959-JOSRX,Female,41,No,Yes,2,Month-to-Month,Credit Card,44.6,80.55,2,Yes
6323-AYBRX,Male,51,No,No,59,Two Year,Credit Card,19.35,1099.6,3,Yes
6366-ZGQGL,Male,60,No,No,1,Month-to-Month,Bank Withdrawal,24.8,24.8,2,Yes
5940-AHUHD,Male,30,No,No,1,Month-to-Month,Credit Card,70.6,70.6,2,Yes
6432-TWQLB,Male,51,No,Yes,5,Month-to-Month,Bank Withdrawal,85.4,401.1,3,Yes
4484-GLZOU,Female,20,No,Yes,52,Month-to-Month,Bank Withdrawal,105.05,5624.85,2,Yes
9512-UIBFX,Male,52,No,Yes,18,Month-to-Month,Credit Card,95.15,1779.95,3,Yes
5583-SXDAG,Male,41,No,Yes,1,Month-to-Month,Bank Withdrawal,70.0,70.0,3,Yes
3580-REOAC,Male,34,No,No,10,Month-to-Month,Credit Card,44.85,435.4,2,Yes
6390-DSAZX,Female,21,No,No,1,Month-to-Month,Credit Card,73.6,73.6,1,Yes
7563-BIUPC,Male,30,No,No,5,Month-to-Month,Bank Withdrawal,80.6,415.55,2,Yes
2321-OMBXY,Female,55,No,Yes,38,One Year,Credit Card,80.3,3058.65,1,Yes
0122-OAHPZ,Female,29,No,No,7,Month-to-Month,Bank Withdrawal,73.85,511.25,3,Yes
2868-SNELZ,Female,54,No,No,2,Month-to-Month,Credit Card,80.6,155.8,1,Yes
4322-RCYMT,Male,63,No,Yes,68,One Year,Bank Withdrawal,75.8,5293.95,3,Yes
6680-NENYN,Female,24,No,No,43,Two Year,Bank Withdrawal,104.6,4759.85,1,Yes
1343-EHPYB,Male,61,No,Yes,63,Month-to-Month,Bank Withdrawal,103.4,6603.0,2,Yes
2034-GDRCN,Female,47,No,No,2,Month-to-Month,Bank Withdrawal,90.4,168.2,3,Yes
0219-YTZUE,Male,26,No,Yes,4,Month-to-Month,Bank Withdrawal,84.8,371.9,3,Yes
4572-DVCGN,Female,40,No,No,10,Month-to-Month,Bank Withdrawal,80.25,846.0,3,Yes
1010-DIAUQ,Male,54,No,No,5,Month-to-Month,Bank Withdrawal,96.5,492.55,3,Yes
0259-GBZSH,Male,22,No,No,2,Month-to-Month,Bank Withdrawal,85.65,181.5,1,Yes
9601-BRXPO,Female,48,No,Yes,25,Month-to-Month,Bank Withdrawal,104.95,2566.5,3,Yes
6905-NIQIN,Male,26,No,No,1,Month-to-Month,Credit Card,50.65,50.65,1,Yes
5167-ZFFMM,Male,64,No,No,1,Month-to-Month,Credit Card,90.85,90.85,3,Yes
6599-CEBNN,Female,63,No,No,34,Month-to-Month,Credit Card,73.95,2524.45,3,Yes
0979-PHULV,Male,30,No,Yes,69,Month-to-Month,Credit Card,99.45,7007.6,3,Yes
4800-VHZKI,Female,59,No,No,1,Month-to-Month,Credit Card,19.9,19.9,3,Yes
7989-CHGTL,Male,52,No,No,1,Month-to-Month,Credit Card,19.6,19.6,1,Yes
0578-SKVMF,Female,23,No,Yes,22,Month-to-Month,Bank Withdrawal,83.3,1845.9,1,Yes
9063-ZGTUY,Female,22,No,Yes,61,Month-to-Month,Credit Card,19.4,1182.55,3,Yes
2957-LOLHO,Male,49,No,No,12,Month-to-Month,Bank Withdrawal,45.4,518.9,3,Yes
7752-XUSCI,Female,20,No,No,60,Month-to-Month,Bank Withdrawal,105.9,6396.45,2,Yes
4110-PFEUZ,Female,54,No,No,1,Month-to-Month,Credit Card,69.55,69.55,1,Yes
0256-LTHVJ,Female,58,No,Yes,28,Month-to-Month,Bank Withdrawal,81.05,2227.1,1,Yes
0880-TKATG,Male,21,No,Yes,4,Month-to-Month,Bank Withdrawal,101.15,385.9,1,Yes
3811-VBYBZ,Male,61,No,No,7,Month-to-Month,Bank Withdrawal,99.8,673.25,1,Yes
4640-UHDOS,Female,60,No,Yes,13,Month-to-Month,Bank Withdrawal,55.95,734.35,1,Yes
3583-EKAPL,Male,25,No,No,1,Month-to-Month,Bank Withdrawal,55.0,55.0,1,Yes
9399-APLBT,Female,52,No,Yes,1,Month-to-Month,Bank Withdrawal,74.7,74.7,1,Yes
2359-KMGLI,Male,52,No,No,24,Month-to-Month,Bank Withdrawal,80.25,1861.5,1,Yes
0306-JAELE,Male,61,No,No,5,Month-to-Month,Bank Withdrawal,96.1,453.4,1,Yes
6227-HWPWX,Female,40,No,No,15,Month-to-Month,Bank Withdrawal,69.0,994.8,1,Yes
0447-BEMNG,Female,28,No,Yes,48,Month-to-Month,Bank Withdrawal,45.3,2145.0,1,Yes
5949-XIKAE,Female,32,No,Yes,8,Month-to-Month,Bank Withdrawal,83.55,680.05,1,Yes
8372-JUXUI,Male,32,No,No,1,Month-to-Month,Bank Withdrawal,74.35,74.35,1,Yes
0388-EOPEX,Female,28,No,Yes,2,Month-to-Month,Bank Withdrawal,74.4,139.4,1,Yes
8205-OTCHB,Male,51,No,No,22,One Year,Bank Withdrawal,43.75,903.6,3,Yes
7783-YKGDV,Female,49,No,No,12,Month-to-Month,Bank Withdrawal,99.7,1238.45,1,Yes
7218-HKQFK,Male,49,No,Yes,2,Month-to-Month,Bank Withdrawal,94.2,167.5,2,Yes
4636-QRJKY,Female,64,No,Yes,6,Month-to-Month,Bank Withdrawal,80.5,502.85,3,Yes
9412-GHEEC,Male,55,No,No,40,Month-to-Month,Bank Withdrawal,104.8,4131.95,1,Yes
6825-UYPFK,Female,47,No,No,23,Month-to-Month,Bank Withdrawal,75.6,1758.6,1,Yes
8397-MVTAZ,Male,22,No,Yes,34,Month-to-Month,Bank Withdrawal,100.05,3480.0,3,Yes
9282-IZGQK,Female,51,No,No,1,Month-to-Month,Bank Withdrawal,85.0,85.0,3,Yes
1342-JPNKI,Male,33,No,No,10,Month-to-Month,Bank Withdrawal,86.05,834.1,3,Yes
2817-NTQDO,Male,52,No,No,13,Month-to-Month,Credit Card,45.55,597.0,3,Yes
6986-IJDHX,Male,29,No,Yes,39,Month-to-Month,Credit Card,86.3,3266.0,1,Yes
5301-GAUUY,Male,31,No,No,32,Month-to-Month,Bank Withdrawal,80.35,2596.15,1,Yes
0939-YAPAF,Female,44,No,No,35,Month-to-Month,Bank Withdrawal,100.25,3527.6,3,Yes
4710-FDUIZ,Male,50,No,Yes,56,One Year,Credit Card,100.3,5614.45,2,Yes
1218-VKFPE,Female,48,No,Yes,12,Month-to-Month,Credit Card,19.0,233.55,1,Yes
3627-FHKBK,Female,28,No,No,1,Month-to-Month,Mailed Check,75.3,75.3,1,Yes
0719-SYFRB,Female,52,No,No,12,Month-to-Month,Mailed Check,61.65,713.75,1,Yes
6543-CPZMK,Male,32,No,Yes,9,Month-to-Month,Bank Withdrawal,29.95,248.95,2,Yes
4765-OXPPD,Female,20,No,Yes,9,Month-to-Month,Mailed Check,65.0,663.05,1,Yes
1009-IRMNA,Female,27,No,No,7,Month-to-Month,Bank Withdrawal,20.0,137.6,3,Yes
7207-RMRDB,Female,20,No,Yes,65,Month-to-Month,Bank Withdrawal,105.5,6985.65,1,Yes
0195-IESCP,Male,26,No,Yes,10,Month-to-Month,Bank Withdrawal,85.25,855.3,3,Yes
4580-TMHJU,Female,57,No,Yes,43,Month-to-Month,Bank Withdrawal,56.15,2499.3,2,Yes
0970-ETWGE,Male,38,No,No,1,Month-to-Month,Bank Withdrawal,89.55,89.55,2,Yes
0887-HJGAR,Male,57,No,No,1,Month-to-Month,Mailed Check,45.7,45.7,3,Yes
9576-ANLXO,Female,30,No,No,3,Month-to-Month,Bank Withdrawal,69.55,222.3,1,Yes
2024-BASKD,Female,23,No,No,1,Month-to-Month,Mailed Check,74.6,74.6,3,Yes
4464-JCOLN,Male,40,No,Yes,2,One Year,Mailed Check,19.85,35.9,3,Yes
5650-VDUDS,Female,48,No,No,4,Month-to-Month,Mailed Check,24.25,96.05,2,Yes
7538-GWHML,Female,52,No,No,2,Month-to-Month,Bank Withdrawal,69.65,145.15,2,Yes
3859-CVCET,Female,47,No,No,4,Month-to-Month,Mailed Check,45.65,191.05,1,Yes
3276-HDUEG,Female,23,No,No,1,Month-to-Month,Mailed Check,75.05,75.05,2,Yes
0822-GAVAP,Female,19,No,No,2,Month-to-Month,Bank Withdrawal,34.7,62.25,1,Yes
1448-PWKYE,Male,48,No,Yes,1,Month-to-Month,Bank Withdrawal,80.0,80.0,1,Yes
2276-YDAVZ,Female,63,No,No,3,Month-to-Month,Credit Card,75.1,270.7,3,Yes
5896-NPFWW,Male,23,No,Yes,3,Month-to-Month,Bank Withdrawal,50.15,168.15,1,Yes
7133-VBDCG,Female,54,No,No,25,Month-to-Month,Bank Withdrawal,79.85,2015.35,2,Yes
1029-QFBEN,Male,27,No,No,1,Month-to-Month,Mailed Check,19.55,19.55,2,Yes
4952-YSOGZ,Female,48,No,Yes,4,Month-to-Month,Bank Withdrawal,85.95,381.3,3,Yes
1589-AGTLK,Male,26,No,No,3,Month-to-Month,Bank Withdrawal,45.35,141.5,3,Yes
6439-GTPCA,Female,29,No,No,45,Month-to-Month,Bank Withdrawal,87.25,3941.7,1,Yes
5138-WVKYJ,Male,51,No,No,10,Month-to-Month,Bank Withdrawal,98.55,1008.55,1,Yes
2189-WWOEW,Female,37,No,No,15,Month-to-Month,Bank Withdrawal,85.9,1269.55,3,Yes
1894-IGFSG,Female,38,No,No,22,Month-to-Month,Bank Withdrawal,89.25,1907.85,1,Yes
7379-POKDZ,Male,31,No,Yes,3,Month-to-Month,Bank Withdrawal,70.3,208.85,1,Yes
0236-HFWSV,Male,49,No,No,15,Month-to-Month,Bank Withdrawal,93.35,1444.65,1,Yes
3900-AQPHZ,Female,45,No,No,1,Month-to-Month,Mailed Check,19.9,19.9,2,Yes
5842-POCOP,Female,37,No,Yes,5,Month-to-Month,Mailed Check,88.9,454.15,1,Yes
2037-XJFUP,Male,24,No,Yes,33,One Year,Bank Withdrawal,95.8,3036.75,2,Yes
7314-OXENN,Male,42,No,No,2,Month-to-Month,Bank Withdrawal,82.0,184.65,3,Yes
0322-CHQRU,Male,63,No,No,2,Month-to-Month,Bank Withdrawal,45.35,89.5,1,Yes
4678-DVQEO,Female,41,No,No,1,Month-to-Month,Bank Withdrawal,52.2,52.2,1,Yes
3009-JWMPU,Male,58,No,No,62,One Year,Bank Withdrawal,96.75,6125.4,2,Yes
1450-GALXR,Female,33,No,No,10,Month-to-Month,Bank Withdrawal,98.5,1058.25,1,Yes
3138-BKYAV,Male,61,No,No,6,Month-to-Month,Bank Withdrawal,85.35,489.45,3,Yes
4289-DTDKW,Male,54,No,Yes,40,Month-to-Month,Bank Withdrawal,101.3,4113.1,1,Yes
1820-TQVEV,Male,27,No,No,1,Month-to-Month,Bank Withdrawal,69.55,69.55,2,Yes
2239-JALAW,Male,20,No,No,58,One Year,Bank Withdrawal,103.25,6017.65,1,Yes
4853-RULSV,Male,25,No,No,70,Two Year,Credit Card,104.0,7250.15,1,Yes
6275-YDUVO,Female,62,No,No,2,Month-to-Month,Mailed Check,86.2,178.7,3,Yes
0115-TFERT,Male,24,No,Yes,21,Month-to-Month,Bank Withdrawal,111.2,2317.1,3,Yes
2311-QYMUQ,Female,41,No,Yes,16,Month-to-Month,Credit Card,89.45,1430.25,3,Yes
3104-OWCGK,Male,21,No,Yes,60,One Year,Bank Withdrawal,90.95,5453.4,3,Yes
9101-BWFSS,Female,58,No,Yes,50,One Year,Bank Withdrawal,108.55,5610.7,2,Yes
6982-SSHFK,Male,45,No,No,1,Month-to-Month,Mailed Check,44.4,44.4,1,Yes
1038-ZAGBI,Female,59,No,Yes,12,One Year,Bank Withdrawal,19.8,229.6,3,Yes
3027-ZTDHO,Male,21,No,No,1,Month-to-Month,Bank Withdrawal,89.9,89.9,1,Yes
2382-BCKQJ,Female,41,No,No,62,One Year,Bank Withdrawal,100.15,6413.65,3,Yes
2207-NHRJK,Male,58,No,No,1,Month-to-Month,Bank Withdrawal,50.8,50.8,1,Yes
9944-HKVVB,Female,55,No,No,3,Month-to-Month,Bank Withdrawal,95.1,307.4,1,Yes
4124-MMETB,Male,52,No,No,22,Month-to-Month,Credit Card,94.65,2104.55,2,Yes
3671-SHRSP,Male,46,No,Yes,4,Month-to-Month,Mailed Check,80.6,319.15,3,Yes
3313-QKNKB,Male,24,No,Yes,59,One Year,Bank Withdrawal,85.55,5084.65,3,Yes
5073-WXOYN,Female,58,No,No,60,Month-to-Month,Bank Withdrawal,50.8,3027.4,2,Yes
0207-MDKNV,Female,54,No,No,15,Month-to-Month,Bank Withdrawal,105.1,1582.75,1,Yes
9851-KIELU,Male,53,No,No,10,Month-to-Month,Bank Withdrawal,110.1,1043.3,1,Yes
3908-BLSYF,Female,40,No,No,6,Month-to-Month,Bank Withdrawal,83.9,497.55,1,Yes
7549-MYGPK,Female,48,No,Yes,63,Month-to-Month,Bank Withdrawal,100.55,6215.35,2,Yes
3804-RVTGV,Male,55,No,Yes,50,Month-to-Month,Bank Withdrawal,103.85,5017.9,2,Yes
9227-LUNBG,Female,39,No,No,1,Month-to-Month,Bank Withdrawal,24.6,24.6,2,Yes
4315-MURBD,Female,64,No,No,12,Month-to-Month,Bank Withdrawal,98.9,1120.95,1,Yes
9734-YWGEX,Female,27,No,No,9,Month-to-Month,Credit Card,98.3,923.5,2,Yes
2719-BDAQO,Male,36,No,No,17,Month-to-Month,Bank Withdrawal,93.85,1625.65,1,Yes
9625-QSTYE,Female,37,No,No,13,Month-to-Month,Bank Withdrawal,81.15,952.3,1,Yes
6400-BWQKW,Female,51,No,No,6,Month-to-Month,Bank Withdrawal,79.05,434.5,1,Yes
6680-WKXRZ,Female,32,No,No,3,Month-to-Month,Bank Withdrawal,74.4,215.8,3,Yes
9448-REEVD,Male,21,No,Yes,1,Month-to-Month,Credit Card,44.7,44.7,3,Yes
9117-SHLZX,Male,36,No,No,1,Month-to-Month,Mailed Check,45.7,45.7,3,Yes
4541-RMRLG,Male,53,No,No,7,Month-to-Month,Bank Withdrawal,19.25,112.3,3,Yes
3158-MOERK,Female,57,No,No,2,Month-to-Month,Bank Withdrawal,96.0,174.8,2,Yes
7294-TMAOP,Female,30,No,No,1,Month-to-Month,Bank Withdrawal,90.55,90.55,2,Yes
2834-JRTUA,Male,30,No,No,71,Two Year,Bank Withdrawal,108.05,7532.15,1,Yes
5875-YPQFJ,Male,51,No,No,1,Month-to-Month,Bank Withdrawal,69.9,69.9,3,Yes
8603-IJWDN,Male,41,No,No,1,Month-to-Month,Bank Withdrawal,86.6,86.6,3,Yes
3842-IYKUE,Female,28,No,No,35,Month-to-Month,Credit Card,85.3,2917.5,2,Yes
6641-XRPSU,Female,61,No,No,34,Month-to-Month,Credit Card,70.0,2416.1,2,Yes
8357-EQXFO,Female,46,No,No,7,Month-to-Month,Bank Withdrawal,95.35,660.9,2,Yes
9524-EGPJC,Female,33,No,No,18,Month-to-Month,Bank Withdrawal,90.1,1612.75,1,Yes
6993-OHLXR,Female,26,No,No,2,Month-to-Month,Bank Withdrawal,68.95,119.75,1,Yes
8818-XYFCQ,Male,39,No,Yes,32,Month-to-Month,Credit Card,99.55,3204.65,1,Yes
4695-VADHF,Male,53,No,Yes,18,Month-to-Month,Bank Withdrawal,57.45,990.85,1,Yes
3863-IUBJR,Male,27,No,Yes,12,One Year,Credit Card,53.65,696.35,1,Yes
8436-BJUMM,Male,62,No,Yes,26,Month-to-Month,Bank Withdrawal,83.75,2070.6,3,Yes
9948-YPTDG,Male,44,No,Yes,38,Month-to-Month,Bank Withdrawal,79.45,3013.05,1,Yes
4883-QICIH,Male,37,No,Yes,32,Month-to-Month,Bank Withdrawal,69.75,2347.9,2,Yes
8329-IBCTI,Female,50,No,No,1,Month-to-Month,Mailed Check,19.65,19.65,3,Yes
5669-SRAIP,Female,55,No,No,5,Month-to-Month,Bank Withdrawal,39.5,210.75,2,Yes
5981-ITEMU,Male,58,No,Yes,40,Month-to-Month,Bank Withdrawal,97.1,3706.95,3,Yes
6941-PMGEP,Female,26,No,No,5,Month-to-Month,Bank Withdrawal,80.0,412.5,3,Yes
1624-WOIWJ,Female,40,No,No,10,Month-to-Month,Mailed Check,84.7,832.05,1,Yes
2074-GKOWZ,Male,49,No,Yes,2,Month-to-Month,Bank Withdrawal,89.55,185.55,1,Yes
0376-YMCJC,Male,21,No,No,23,Month-to-Month,Bank Withdrawal,90.6,1943.2,2,Yes
0634-SZPQA,Female,64,No,No,23,Month-to-Month,Bank Withdrawal,90.05,2169.8,2,Yes
5536-RTPWK,Male,54,No,Yes,49,Month-to-Month,Bank Withdrawal,99.05,4853.75,2,Yes
6166-ILMNY,Female,46,No,No,2,Month-to-Month,Bank Withdrawal,69.75,144.55,1,Yes
3097-NNSPB,Female,42,No,No,2,Month-to-Month,Credit Card,49.05,91.1,1,Yes
0655-RBDUG,Male,32,No,No,7,Month-to-Month,Bank Withdrawal,98.05,713.0,1,Yes
4361-BKAXE,Female,23,No,No,41,Month-to-Month,Bank Withdrawal,114.5,4527.45,1,Yes
9878-TNQGW,Male,51,No,No,2,Month-to-Month,Bank Withdrawal,80.95,171.15,3,Yes
4607-CHPCA,Male,63,No,Yes,25,One Year,Bank Withdrawal,90.4,2178.6,3,Yes
8824-RWFXJ,Male,21,No,Yes,3,Month-to-Month,Mailed Check,56.15,168.15,1,Yes
9763-PDTKK,Female,59,No,No,4,Month-to-Month,Bank Withdrawal,94.4,387.2,1,Yes
7627-JKIAZ,Female,62,No,Yes,37,Month-to-Month,Credit Card,78.95,2839.65,3,Yes
4081-DYXAV,Female,27,No,No,19,One Year,Credit Card,44.85,893.55,3,Yes
0927-LCSMG,Male,23,No,No,7,Month-to-Month,Mailed Check,74.65,544.55,3,Yes
8257-RZAHR,Female,51,No,Yes,14,Month-to-Month,Bank Withdrawal,64.7,941.0,1,Yes
0841-NULXI,Male,38,No,No,1,Month-to-Month,Bank Withdrawal,35.55,35.55,1,Yes
7851-WZEKY,Female,32,No,No,2,Month-to-Month,Bank Withdrawal,95.15,196.9,2,Yes
8844-TONUD,Male,54,No,Yes,13,Month-to-Month,Mailed Check,96.65,1162.85,1,Yes
5868-CZJDR,Male,41,No,No,1,Month-to-Month,Mailed Check,31.35,31.35,2,Yes
0135-NMXAP,Female,57,No,No,12,Month-to-Month,Bank Withdrawal,89.75,1052.4,3,Yes
6270-OMFIW,Male,33,No,Yes,60,One Year,Bank Withdrawal,94.4,5610.25,2,Yes
0107-WESLM,Male,32,No,No,1,Month-to-Month,Bank Withdrawal,19.85,19.85,2,Yes
3992-YWPKO,Female,55,No,No,6,Month-to-Month,Credit Card,109.9,669.45,1,Yes
0125-LZQXK,Male,42,No,No,15,Month-to-Month,Bank Withdrawal,101.35,1553.95,2,Yes
5673-FSSMF,Female,19,No,No,1,Month-to-Month,Bank Withdrawal,60.15,60.15,3,Yes
1579-KLYDT,Male,31,No,No,7,Month-to-Month,Bank Withdrawal,90.45,593.45,2,Yes
3927-NLNRY,Male,48,No,Yes,53,One Year,Bank Withdrawal,94.25,4867.95,3,Yes
6358-LYNGM,Male,26,No,No,1,Month-to-Month,Bank Withdrawal,74.9,74.9,3,Yes
5494-HECPR,Female,34,No,No,1,Month-to-Month,Bank Withdrawal,80.25,80.25,2,Yes
9824-BEMCV,Male,58,No,Yes,17,Month-to-Month,Bank Withdrawal,69.0,1149.65,2,Yes
1373-ORVIZ,Female,62,No,Yes,11,Month-to-Month,Bank Withdrawal,66.35,740.8,1,Yes
9866-QEVEE,Male,58,No,No,19,Month-to-Month,Bank Withdrawal,86.0,1532.45,1,Yes
9897-KXHCM,Female,37,No,Yes,3,Month-to-Month,Bank Withdrawal,80.3,250.05,1,Yes
7979-CORPM,Male,40,No,No,24,Month-to-Month,Credit Card,90.55,2282.55,2,Yes
1618-CFHME,Female,30,No,No,2,Month-to-Month,Bank Withdrawal,75.9,143.35,1,Yes
3165-HDOEW,Male,47,No,Yes,1,Month-to-Month,Credit Card,45.85,45.85,2,Yes
6581-NQCBA,Female,36,No,Yes,16,Month-to-Month,Bank Withdrawal,49.95,810.2,1,Yes
1689-MRZQR,Male,36,No,Yes,34,Month-to-Month,Bank Withdrawal,78.3,2564.3,3,Yes
5835-BEQEU,Male,44,No,No,3,Month-to-Month,Bank Withdrawal,76.95,228.4,2,Yes
5552-ZNFSJ,Male,49,No,No,1,Month-to-Month,Bank Withdrawal,45.3,45.3,3,Yes
2223-KAGMX,Female,47,No,No,15,Month-to-Month,Bank Withdrawal,19.4,289.3,1,Yes
7321-PKUYW,Female,46,No,No,11,Month-to-Month,Bank Withdrawal,90.15,987.95,1,Yes
2833-SLKDQ,Male,23,No,No,1,Month-to-Month,Credit Card,45.05,45.05,1,Yes
7595-EUIVN,Female,53,No,No,1,Month-to-Month,Bank Withdrawal,75.8,75.8,1,Yes
2026-TGDHM,Female,54,No,No,7,Month-to-Month,Bank Withdrawal,79.3,523.15,1,Yes
4030-VPZBD,Female,53,No,No,2,Month-to-Month,Bank Withdrawal,30.9,59.05,2,Yes
2408-TZMJL,Male,43,No,Yes,59,One Year,Bank Withdrawal,110.15,6448.05,1,Yes
7993-PYKOF,Male,20,No,Yes,8,Month-to-Month,Bank Withdrawal,75.0,632.95,1,Yes
5027-XWQHA,Male,35,No,No,6,Month-to-Month,Bank Withdrawal,44.75,270.95,2,Yes
4566-QVRRW,Female,41,No,Yes,11,Month-to-Month,Bank Withdrawal,44.05,483.7,1,Yes
0201-OAMXR,Female,30,No,No,70,One Year,Credit Card,115.55,8127.6,1,Yes
7831-QGOXH,Female,27,No,No,18,Month-to-Month,Bank Withdrawal,85.2,1553.9,3,Yes
6393-WRYZE,Female,35,No,Yes,34,Month-to-Month,Bank Withdrawal,97.65,3207.55,2,Yes
6599-RCLCJ,Male,54,No,Yes,47,Month-to-Month,Bank Withdrawal,109.55,5124.55,2,Yes
9831-BPFRI,Female,50,No,Yes,39,One Year,Bank Withdrawal,89.55,3474.45,2,Yes
1725-MIMXW,Male,42,No,No,1,Month-to-Month,Credit Card,19.45,19.45,2,Yes
0031-PVLZI,Female,34,No,Yes,4,Month-to-Month,Credit Card,20.35,76.35,1,Yes
4791-QRGMF,Male,33,No,Yes,59,One Year,Bank Withdrawal,99.5,5961.1,3,Yes
4671-LXRDQ,Male,44,No,No,2,Month-to-Month,Credit Card,45.0,96.45,1,Yes
1934-SJVJK,Male,35,No,No,1,Month-to-Month,Credit Card,20.15,20.15,2,Yes
3838-OZURD,Male,28,No,Yes,66,Month-to-Month,Credit Card,105.0,7133.25,1,Yes
9269-CQOOL,Male,58,No,No,3,Month-to-Month,Credit Card,54.7,169.45,1,Yes
2845-HSJCY,Female,49,No,Yes,14,Month-to-Month,Bank Withdrawal,87.25,1258.6,2,Yes
1184-PJVDB,Male,38,No,Yes,10,Month-to-Month,Bank Withdrawal,79.95,857.2,1,Yes
9415-DPEWS,Female,47,No,No,18,Month-to-Month,Bank Withdrawal,88.35,1639.3,3,Yes
7943-RQCHR,Female,34,No,No,9,Month-to-Month,Bank Withdrawal,94.75,889.9,2,Yes
3249-ZPQRG,Male,28,No,No,4,Month-to-Month,Bank Withdrawal,78.45,330.05,1,Yes
2568-BRGYX,Male,43,No,No,4,Month-to-Month,Bank Withdrawal,70.2,237.95,1,Yes
7721-JXEAW,Male,23,No,Yes,59,Month-to-Month,Bank Withdrawal,41.05,2452.7,2,Yes
7249-WBIYX,Male,63,No,Yes,10,Month-to-Month,Bank Withdrawal,85.6,813.85,2,Yes
3164-AALRN,Male,39,No,No,5,One Year,Credit Card,70.0,347.4,2,Yes
3334-CTHOL,Female,51,No,No,1,Month-to-Month,Bank Withdrawal,49.95,49.95,2,Yes
4704-ERYFC,Female,19,No,Yes,22,Month-to-Month,Bank Withdrawal,69.25,1554.0,1,Yes
0471-LVHGK,Male,34,No,Yes,41,One Year,Bank Withdrawal,73.0,3001.2,2,Yes
9518-RWHZL,Female,39,No,No,64,One Year,Credit Card,100.05,6254.2,1,Yes
6240-EURKS,Female,27,No,No,18,Month-to-Month,Bank Withdrawal,35.0,553.0,2,Yes
6960-HVYXR,Female,20,No,No,1,Month-to-Month,Bank Withdrawal,76.0,76.0,1,Yes
7861-UVUFT,Female,36,No,Yes,15,Month-to-Month,Bank Withdrawal,84.3,1308.4,1,Yes
0680-DFNNY,Male,62,No,Yes,15,Month-to-Month,Bank Withdrawal,101.1,1504.05,2,Yes
7767-UXAGJ,Male,37,No,No,1,Month-to-Month,Bank Withdrawal,50.45,50.45,3,Yes
1571-SAVHK,Male,20,No,No,12,Month-to-Month,Credit Card,99.95,1132.75,1,Yes
9546-CQJSU,Female,50,No,No,2,Month-to-Month,Bank Withdrawal,91.4,193.6,1,Yes
2951-QOQTK,Male,28,No,No,4,Month-to-Month,Credit Card,80.8,332.45,2,Yes
3473-XIIIT,Female,61,No,Yes,16,Month-to-Month,Bank Withdrawal,100.0,1534.75,1,Yes
7893-IXHRQ,Male,53,No,No,1,Month-to-Month,Bank Withdrawal,20.55,20.55,2,Yes
2952-QAYZF,Male,30,No,No,5,Month-to-Month,Bank Withdrawal,85.3,424.15,1,Yes
